"BenSampID"	"Bio_StationID"	"Entity"	"BioSta_Long"	"BioSta_Lat"	"AllIndiv"	"TotTaxaAll"	"TaxaRich120"	"InsctRich120"	"EPTRich120"	"pEPT"	"pNonIns"	"pWormy"	"ColdRich120"	"pCold"	"WarmRich120"	"pWarm"	"RBI"	"MeanAnnualFlow"	"January"	"February"	"March"	"April"	"May"	"June"	"July"	"August"	"September"	"October"	"November"	"December"	"X1daymin"	"X3daymin"	"X7daymin"	"X30daymin"	"X90daymin"	"X1daymax"	"X3daymax"	"X7daymax"	"X30daymax"	"X90daymax"	"Zerodays"	"Baseflow"	"Datemin"	"Datemax"	"Lopulse"	"LopulseL"	"Hipulse"	"HipulseL"	"Riserate"	"Fallrate"	"Reversals"	"Janlowf"	"Feblowf"	"Marlowf"	"Aprlowf"	"Maylowf"	"Junelowf"	"Julylowf"	"Auglowf"	"Septlowf"	"Octlowf"	"Novlowf"	"Declowf"	"Xlow1peak"	"Xlow1dur"	"Xlow1time"	"Xlow1freq"	"High1peak"	"High1dur"	"High1time"	"High1freq"	"High1rise"	"High1fall"	"pro_MeanAnnualFlow"	"pro_Winter"	"pro_Spring"	"pro_Summer"	"pro_Fall"	"pro_Index"	"pro_January"	"pro_February"	"pro_March"	"pro_April"	"pro_May"	"pro_June"	"pro_July"	"pro_August"	"pro_September"	"pro_October"	"pro_November"	"pro_December"	"pro_X1daymin"	"pro_X3daymin"	"pro_X7daymin"	"pro_X30daymin"	"pro_X90daymin"	"pro_X1daymax"	"pro_X3daymax"	"pro_X7daymax"	"pro_X30daymax"	"pro_X90daymax"	"pro_Datemin"	"pro_Datemax"	"pro_Riserate"	"pro_Fallrate"	"pro_Janlowf"	"pro_Feblowf"	"pro_Marlowf"	"pro_Aprlowf"	"pro_Maylowf"	"pro_Junelowf"	"pro_Julylowf"	"pro_Auglowf"	"pro_Septlowf"	"pro_Octlowf"	"pro_Novlowf"	"pro_Declowf"	"pro_Xlow1peak"	"pro_High1peak"	"pro_High1rise"	"pro_High1fall"	"pro_Baseflow"	"pro_AnnualCV"	"pro_Const_Predict"	"pro_FlowPredict"
"CTDEP_13882"	"CTDEP_2243"	"CT DEP"	-72.76	41.91	292.00	45.00	27.00	24.00	15.00	83.90	3.76	1.02	1.00	0.68	6.00	13.01	0.17	1505.00	826.00	2080.00	3070.00	1680.00	907.00	893.00	847.00	965.00	1040.00	639.00	1120.00	2090.00	459.00	502.70	507.60	820.30	918.50	6780.00	6140.00	5084.00	3316.00	2440.00	0.00	0.33	166.00	70.00	3.00	2.00	19.00	4.00	164.00	-97.00	108.00	749.50	734.00		791.00	803.00	790.00	647.50	749.50	654.00	589.00	1080.00	1160.00				0.00	1880.00	5.00	216.00	19.00	495.00	-193.30	"1.3144104803"	"1.8546291484"	"1.340521327"	"1.4432054634"	"1.4700630252"	"1.7316332726"	"1.0222772277"	"2.1968736798"	"2.2007168459"	"0.96551724138"	"0.83594470046"	"1.1585365854"	"1.6011342155"	"1.679721497"	"1.9135234591"	"1.125"	"1.4132492114"	"2.225772098"	"1.7790697674"	"1.8778483377"	"1.7625"	"2.2212293528"	"1.8162942456"	"0.98833819242"	"1.0070526488"	"1.0714436249"	"1.0815394651"	"1.1547562707"	"0.63969171484"	"0.57142857143"	"1.6523929471"	"1.6724137931"	"1.0197278912"	"0.97606382979"	"NA"	"0.76130895091"	"0.99504337051"	"1.1915535445"	"1.2057728119"	"1.3046127067"	"1.2552783109"	"1.1117402794"	"1.5544041451"	"1.3967489464"	"NA"	"1.087962963"	"1.0629160404"	"0.89990689013"	"0.2563"	"0.94"	"0.82"	"0.49"
"CTDEP_13961"	"CTDEP_22"	"CT DEP"	-72.54	41.91	234.00	25.00	15.00	13.00	5.00	62.39	5.55	2.13	1.00	0.42	4.00	46.58	0.35	33.90	16.00	42.00	49.00	31.00	25.00	18.50	20.00	18.00	23.50	18.00	22.50	50.00	11.00	12.33	13.14	17.50	21.72	433.00	208.00	122.70	73.40	51.28	0.00	0.38	249.00	347.00	6.00	1.50	26.00	2.00	6.50	-2.00	112.00	16.00		31.00	24.00	22.00	17.00	18.00	17.00	18.00	17.00	20.00	25.00				0.00	52.00	3.00	187.00	21.00	17.00	-10.00	"1.278280543"	"1.6119402985"	"1.0606060606"	"1.13"	"1.5058823529"	"1.4819277108"	"0.7619047619"	"1.75"	"1.4411764706"	"0.83783783784"	"0.89285714286"	"0.88095238095"	"1.3333333333"	"1.2857142857"	"1.88"	"1.2857142857"	"1.40625"	"2.2727272727"	"1.3924050633"	"1.37"	"1.3272727273"	"1.5445719329"	"1.5739130435"	"2.0046296296"	"1.5260454879"	"1.2915789474"	"1.2683601175"	"1.1622846782"	"1.012195122"	"3.2429906542"	"2.1666666667"	"1"	"0.91428571429"	"NA"	"1.24"	"0.89719626168"	"0.91666666667"	"0.94444444444"	"1.2857142857"	"1.3076923077"	"1.3846153846"	"1.2592592593"	"1.3333333333"	"1.3157894737"	"NA"	"1.1063829787"	"1.1333333333"	"1.3793103448"	"0.3828"	"1.01"	"0.83"	"0.58"
"CTDEP_13981"	"CTDEP_110"	"CT DEP"	-72.59	41.78	225.00	23.00	14.00	11.00	2.00	74.22	5.33	0.00	0.00	0.44	5.00	15.11	0.30	161.30	74.00	177.00	210.00	150.50	111.00	95.00	90.00	93.00	131.50	111.00	110.50	254.00	45.00	46.00	48.71	86.40	104.20	1570.00	1020.00	643.40	322.00	225.70	0.00	0.30	201.00	347.00	5.00	2.00	30.00	2.00	28.00	-12.00	130.00	72.00	153.50	154.00	113.00	97.00	86.00	68.00	85.00	104.00	76.50	93.50	113.00				0.00	236.00	4.00	176.00	27.00	64.00	-36.00	"1.2426810478"	"1.4561707036"	"0.99200504944"	"1.4005037783"	"1.8826666667"	"1.9353846154"	"0.70142180095"	"1.3130563798"	"1.2612612613"	"0.86098398169"	"0.82835820896"	"1.1176470588"	"1.5384615385"	"1.6909090909"	"2.6836734694"	"1.7903225806"	"1.4444444444"	"2.3849765258"	"1.25"	"1.2322528797"	"1.2534740093"	"1.8461538462"	"1.8219968526"	"1.6354166667"	"1.5006620568"	"1.3365184877"	"1.0012437811"	"1.0157515752"	"0.78978388998"	"3.1689497717"	"1.8666666667"	"1.7142857143"	"0.75590551181"	"1.4902912621"	"1.232"	"0.89328063241"	"0.88181818182"	"1.0920634921"	"1.1877729258"	"1.5384615385"	"1.9082568807"	"1.36"	"1.345323741"	"1.2085561497"	"NA"	"1.2053115424"	"0.89824561404"	"0.9977827051"	"0.3096"	"0.93"	"0.82"	"0.54"
"CTDEP_14037"	"CTDEP_192"	"CT DEP"	-73.06	41.44	238.00	27.00	18.00	16.00	9.00	83.61	2.94	1.26	0.00	0.00	2.00	2.94	0.27	716.30	484.00	1210.00	1020.00	593.00	457.00	382.50	291.00	227.00	502.00	276.00	524.00	988.00	92.00	97.00	107.70	230.30	345.10	5330.00	3983.00	2699.00	1844.00	1181.00	0.00	0.15	246.00	347.00	4.00	3.50	24.00	3.00	152.00	-58.00	124.00	406.00		643.00	386.00	362.00	305.00	228.00	184.00	259.00	257.00	451.00	459.00	93.50	2.50	243.50	2.00	868.00	4.00	187.00	27.00	248.00	-151.00	"1.2437923251"	"1.9392624729"	"1.0299532292"	"1.5198312236"	"1.7540078136"	"2.1725239617"	"1.1690821256"	"2.6133909287"	"1.3536828135"	"0.76833376522"	"0.94324045408"	"1.4379699248"	"1.7636363636"	"1.4055727554"	"3.5104895105"	"1.182012848"	"1.4324767633"	"1.95256917"	"1.1358024691"	"1.1524296067"	"1.1598104674"	"1.9533502969"	"2.1132884262"	"1.3031784841"	"1.1605477855"	"1.018106375"	"1.0771028037"	"1.106841612"	"0.99393939394"	"3.1402714932"	"2.1870503597"	"1.7846153846"	"1.1262135922"	"NA"	"1.3579725449"	"0.76134122288"	"0.9863760218"	"1.2923728814"	"1.4030769231"	"1.1372064277"	"1.5763846622"	"1.3078880407"	"1.7346153846"	"1.1167883212"	"1.0053763441"	"1.0017311021"	"0.74074074074"	"0.97356544165"	"0.1746"	"1.14"	"0.72"	"0.45"
"CTDEP_14041"	"CTDEP_725"	"CT DEP"	-73.06	41.67	276.00	28.00	15.00	15.00	10.00	85.86	0.00	0.00	0.00	0.36	1.00	1.08	0.34	288.90	161.00	477.00	436.00	224.50	134.00	118.00	88.00	75.00	126.50	76.00	191.00	368.00	31.00	32.33	34.71	92.70	118.50	2030.00	1837.00	1360.00	867.10	538.80	0.00	0.12	246.00	71.00	4.00	4.50	24.00	3.00	73.50	-23.00	116.00	126.00		215.50	121.00	112.00	83.50	60.50	50.00	66.00	67.00	134.00	175.00				0.00	382.00	5.00	210.00	25.00	155.00	-76.67	"1.3698435277"	"2.0901724496"	"1.187593423"	"1.6726190476"	"1.8430913349"	"2.550660793"	"1.0420711974"	"3.0228136882"	"1.7165354331"	"0.84398496241"	"0.89932885906"	"1.3111111111"	"2.1204819277"	"2.0547945205"	"3.5633802817"	"1.2666666667"	"1.6186440678"	"2.1775147929"	"1.9375"	"1.9593939394"	"1.8551576697"	"3.6611374408"	"2.7764761012"	"0.99509803922"	"1.1256127451"	"1.0350076104"	"1.2717805808"	"1.3170373992"	"0.98203592814"	"0.84523809524"	"2.0136986301"	"1.9166666667"	"0.99604743083"	"NA"	"1.3570528967"	"0.74691358025"	"0.97816593886"	"1.2846153846"	"1.4152046784"	"1.2820512821"	"1.7142857143"	"1.2181818182"	"1.4031413613"	"1.2820512821"	"NA"	"1.0552486188"	"1.0631001372"	"1.0913879004"	"0.08842"	"1.45"	"0.63"	"0.4"
"CTDEP_1405"	"CTDEP_314"	"CT DEP"	-73.39	41.93	224.00	33.00	21.00	21.00	15.00	84.82	0.44	0.00	0.00	0.44	1.00	0.44	0.24	49.00	57.00	50.00	59.00	155.50	68.00	16.50	8.60	6.20	10.00	8.30	22.50	23.00	4.60	4.70	5.12	6.24	8.80	596.00	427.30	387.70	209.20	123.00	0.00	0.10	224.00	92.00	11.00	5.00	12.00	2.00	4.00	-3.00	126.00	48.50	44.00	49.00		49.00	16.50	9.30	12.50	11.50	10.00	21.00	22.00	5.90	3.00	262.00	11.00	83.00	4.00	53.00	11.00	23.00	-13.00	"0.95053346266"	"1.0176125245"	"1.5694444444"	"0.60192307692"	"0.54219269103"	"0.63184713376"	"1.5616438356"	"1.0810810811"	"0.91472868217"	"2.2374100719"	"1.4782608696"	"0.61111111111"	"0.66153846154"	"0.51666666667"	"0.70175438596"	"0.37727272727"	"0.57692307692"	"0.51111111111"	"0.7731092437"	"0.77264507644"	"0.76965786315"	"0.72487816199"	"0.64280496713"	"1.3127753304"	"1.3147692308"	"1.7377857463"	"1.5496296296"	"1.384979169"	"1.0022371365"	"2.1149425287"	"0.61538461538"	"1"	"1.6166666667"	"1.2941176471"	"1.225"	"NA"	"1.4202898551"	"0.72527472527"	"0.66428571429"	"0.96153846154"	"0.79310344828"	"0.48780487805"	"0.7"	"0.60273972603"	"0.91828793774"	"1.047318612"	"0.84403669725"	"1.1063829787"	"0.1403"	"1.21"	"0.72"	"0.42"
"CTDEP_14084"	"CTDEP_1089"	"CT DEP"	-72.90	41.42	267.00	33.00	25.00	25.00	15.00	75.28	0.74	0.00	4.00	23.97	1.00	4.86	0.42	59.30	29.00	100.00	93.00	53.00	43.00	28.00	13.00	10.00	18.00	19.00	41.00	84.00	5.30	5.53	6.84	10.76	18.47	871.00	446.00	330.10	186.60	114.40	0.00	0.11	247.00	347.00	7.00	3.00	21.00	2.00	12.00	-5.00	118.00	25.50			38.50	37.50	22.00	12.00	9.80	12.00	15.50	28.00	40.00				0.00	70.00	3.00	181.50	26.00	24.00	-12.13	"1.2065106816"	"1.786163522"	"1.1757387247"	"1.1888111888"	"1.8955042527"	"1.5298507463"	"0.77333333333"	"2.1857923497"	"1.7222222222"	"0.83794466403"	"0.98850574713"	"1.1914893617"	"1.1818181818"	"1.1904761905"	"2.4324324324"	"1.652173913"	"1.8426966292"	"2.3333333333"	"1.325"	"1.343939762"	"1.5183048591"	"1.6597254358"	"1.7326454034"	"1.4185667752"	"1.0909980431"	"1.2814440994"	"1.3067226891"	"1.1481332798"	"0.98015873016"	"4.2576687117"	"1.7142857143"	"1.6666666667"	"0.92727272727"	"NA"	"NA"	"0.90588235294"	"1.0135135135"	"1.0731707317"	"1.1650485437"	"1.1529411765"	"1.3114754098"	"1.4090909091"	"1.6470588235"	"1.4414414414"	"NA"	"0.875"	"0.77419354839"	"0.73160434258"	"0.0877"	"1.78"	"0.64"	"0.37"
"CTDEP_14085"	"CTDEP_923"	"CT DEP"	-72.90	41.42	241.00	31.00	21.00	19.00	11.00	73.44	1.65	0.41	1.00	5.80	0.00	1.65	0.42	59.30	29.00	100.00	93.00	53.00	43.00	28.00	13.00	10.00	18.00	19.00	41.00	84.00	5.30	5.53	6.84	10.76	18.47	871.00	446.00	330.10	186.60	114.40	0.00	0.11	247.00	347.00	7.00	3.00	21.00	2.00	12.00	-5.00	118.00	25.50			38.50	37.50	22.00	12.00	9.80	12.00	15.50	28.00	40.00				0.00	70.00	3.00	181.50	26.00	24.00	-12.13	"1.2065106816"	"1.786163522"	"1.1757387247"	"1.1888111888"	"1.8955042527"	"1.5298507463"	"0.77333333333"	"2.1857923497"	"1.7222222222"	"0.83794466403"	"0.98850574713"	"1.1914893617"	"1.1818181818"	"1.1904761905"	"2.4324324324"	"1.652173913"	"1.8426966292"	"2.3333333333"	"1.325"	"1.343939762"	"1.5183048591"	"1.6597254358"	"1.7326454034"	"1.4185667752"	"1.0909980431"	"1.2814440994"	"1.3067226891"	"1.1481332798"	"0.98015873016"	"4.2576687117"	"1.7142857143"	"1.6666666667"	"0.92727272727"	"NA"	"NA"	"0.90588235294"	"1.0135135135"	"1.0731707317"	"1.1650485437"	"1.1529411765"	"1.3114754098"	"1.4090909091"	"1.6470588235"	"1.4414414414"	"NA"	"0.875"	"0.77419354839"	"0.73160434258"	"0.0877"	"1.78"	"0.64"	"0.37"
"CTDEP_15558"	"CTDEP_923"	"CT DEP"	-72.90	41.42	259.00	46.00	31.00	29.00	13.00	63.70	0.77	0.38	0.00	0.38	2.00	4.24	0.34	46.40	45.00	44.50	45.00	54.00	44.00	47.00	37.00	23.00	12.50	23.00	45.00	86.00	8.70	9.16	9.78	15.28	24.81	457.00	265.30	155.00	111.60	69.89	0.00	0.18	270.00	362.00	2.00	3.50	30.00	2.00	15.00	-4.00	110.00	39.00	37.50	43.00	44.00	40.50	30.50	29.00	21.00	12.00	17.00	42.00	50.50				0.00	89.00	4.00	181.50	30.00	30.00	-14.57	"0.94404883011"	"1.4716981132"	"0.88958009331"	"2.4941724942"	"1.9562575942"	"2.7052238806"	"1.2"	"0.97267759563"	"0.83333333333"	"0.85375494071"	"1.0114942529"	"2"	"3.3636363636"	"2.7380952381"	"1.6891891892"	"2"	"2.0224719101"	"2.3888888889"	"2.175"	"2.2266213262"	"2.1712891058"	"2.3569335184"	"2.3273921201"	"0.74429967427"	"0.64897260274"	"0.60170807453"	"0.78151260504"	"0.70142513047"	"1.0714285714"	"4.4417177914"	"2.1428571429"	"1.3333333333"	"1.4181818182"	"1.0563380282"	"1"	"1.0352941176"	"1.0945945946"	"1.487804878"	"2.8155339806"	"2.4705882353"	"1.3114754098"	"1.5454545455"	"2.4705882353"	"1.8198198198"	"NA"	"1.1125"	"0.96774193548"	"0.87876960193"	"0.0877"	"1.78"	"0.64"	"0.37"
"CTDEP_15560"	"CTDEP_1089"	"CT DEP"	-72.90	41.42	219.00	34.00	25.00	22.00	12.00	63.47	2.73	0.91	0.00	0.00	2.00	7.76	0.34	46.40	45.00	44.50	45.00	54.00	44.00	47.00	37.00	23.00	12.50	23.00	45.00	86.00	8.70	9.16	9.78	15.28	24.81	457.00	265.30	155.00	111.60	69.89	0.00	0.18	270.00	362.00	2.00	3.50	30.00	2.00	15.00	-4.00	110.00	39.00	37.50	43.00	44.00	40.50	30.50	29.00	21.00	12.00	17.00	42.00	50.50				0.00	89.00	4.00	181.50	30.00	30.00	-14.57	"0.94404883011"	"1.4716981132"	"0.88958009331"	"2.4941724942"	"1.9562575942"	"2.7052238806"	"1.2"	"0.97267759563"	"0.83333333333"	"0.85375494071"	"1.0114942529"	"2"	"3.3636363636"	"2.7380952381"	"1.6891891892"	"2"	"2.0224719101"	"2.3888888889"	"2.175"	"2.2266213262"	"2.1712891058"	"2.3569335184"	"2.3273921201"	"0.74429967427"	"0.64897260274"	"0.60170807453"	"0.78151260504"	"0.70142513047"	"1.0714285714"	"4.4417177914"	"2.1428571429"	"1.3333333333"	"1.4181818182"	"1.0563380282"	"1"	"1.0352941176"	"1.0945945946"	"1.487804878"	"2.8155339806"	"2.4705882353"	"1.3114754098"	"1.5454545455"	"2.4705882353"	"1.8198198198"	"NA"	"1.1125"	"0.96774193548"	"0.87876960193"	"0.0877"	"1.78"	"0.64"	"0.37"
"CTDEP_15585"	"CTDEP_476"	"CT DEP"	-71.98	41.60	437.00	33.00	20.00	18.00	11.00	61.78	7.09	0.91	0.00	0.00	7.00	66.59	0.16	1426.00	1520.00	1500.00	1760.00	2030.00	1070.00	902.50	1870.00	657.00	289.00	616.00	1050.00	2120.00	192.00	208.30	213.30	289.20	574.10	7130.00	5453.00	3761.00	2397.00	1865.00	0.00	0.15	271.00	185.00	5.00	10.00	12.00	6.00	145.00	-115.00	122.00	1320.00	1275.00	1310.00	1340.00	834.00	756.00	985.00	585.00	289.00	559.00	800.00	1450.00				0.00	2325.00	5.50	311.50	18.00	479.80	-224.30	"1.0258992806"	"1.2209026128"	"0.86017699115"	"2.5023713973"	"1.0871378524"	"2.8530901722"	"1.1875"	"1.0101010101"	"0.90721649485"	"0.875"	"0.76978417266"	"1.3340724316"	"5.2016689847"	"1.9641255605"	"0.98634812287"	"1.1666666667"	"1.0743886217"	"1.4671280277"	"1.8550724638"	"1.50723589"	"1.1902901786"	"1.3552014995"	"1.7610429448"	"0.90367553866"	"0.80570330969"	"0.64126172208"	"0.60090248183"	"0.72937035589"	"1.0883534137"	"2.1637426901"	"1.3488372093"	"1.2534059946"	"1.3643410853"	"1.0408163265"	"0.96323529412"	"1.0037453184"	"0.78827977316"	"1.3695652174"	"2.9098966027"	"1.7593984962"	"0.94909688013"	"1.1525773196"	"1.1396011396"	"1.4285714286"	"NA"	"1.0296722764"	"1.01202278"	"1.0456876457"	"0.11"	"1"	"0.63"	"0.44"
"CTDEP_15660"	"CTDEP_285"	"CT DEP"	-71.95	42.02	277.00	26.00	18.00	17.00	12.00	90.97	1.08	0.00	2.00	7.94	3.00	27.43	0.15	303.60	484.00	311.00	396.00	439.50	194.00	167.50	268.00	165.00	44.50	109.00	191.00	447.00	20.00	23.33	28.86	46.27	115.70	1460.00	1126.00	791.70	489.60	416.70	0.00	0.09	270.00	206.00	5.00	1.00	15.00	6.00	37.00	-24.00	118.00	361.00	289.00	310.00	274.00	173.50	156.00	171.00	139.00	47.00	76.00	184.50	325.50	20.00	3.00	270.00	1.00	448.00	6.00	303.00	17.00	74.25	-37.00	"1.0404386566"	"1.3900391718"	"0.91227292867"	"2.5231092437"	"0.94629858536"	"2.8296296296"	"1.8093457944"	"0.99679487179"	"0.98630136986"	"0.93710021322"	"0.7519379845"	"1.4377682403"	"4"	"3.0275229358"	"0.9417989418"	"0.85826771654"	"1.0063224447"	"1.423566879"	"1.2903225806"	"1.1200192031"	"1.2025"	"1.3721826809"	"1.9784541724"	"0.85380116959"	"0.73498694517"	"0.60573833206"	"0.59051984079"	"0.79858183212"	"1.0693069307"	"3.3495934959"	"1.3831775701"	"1.3333333333"	"1.8232323232"	"1.3287356322"	"1.1481481481"	"1.0873015873"	"0.80398517146"	"1.3866666667"	"2.4872727273"	"2.5981308411"	"0.90384615385"	"0.84916201117"	"1.199609883"	"1.6129831516"	"0.88888888889"	"1.0033594625"	"0.74027916251"	"0.86367880486"	"0.0876"	"1.07"	"0.61"	"0.41"
"CTDEP_15661"	"CTDEP_492"	"CT DEP"	-71.90	41.90	32.00	15.00	14.00	12.00	7.00	68.75	9.37	0.00	1.00	6.25	2.00	21.87	0.14	647.00	678.00	651.00	851.00	930.00	430.00	387.50	830.00	311.00	107.00	281.00	463.50	817.00	59.00	68.00	70.86	109.20	250.80	2820.00	2330.00	1743.00	1080.00	854.50	0.00	0.11	270.00	185.00	2.00	14.00	14.00	4.50	54.00	-42.00	110.00	589.00	515.50	624.00	564.50	322.00	211.50	496.00	219.00	107.00	233.00	428.00	637.50				0.00	970.00	8.00	321.00	17.00	102.00	-84.33	"1.1201523546"	"1.2144878325"	"0.93686440678"	"2.9365994236"	"1.1278145695"	"3.3103448276"	"1.4739130435"	"1"	"1"	"1"	"0.7426597582"	"1.5848670757"	"5.0609756098"	"2.7767857143"	"1.0594059406"	"1"	"1.2426273458"	"1.2454268293"	"1.0350877193"	"1.1724137931"	"1.1753192901"	"1.4911921344"	"2.2"	"0.93687707641"	"0.836024399"	"0.7082486794"	"0.6160867085"	"0.80918560606"	"1.0505836576"	"2.2289156627"	"1.4210526316"	"1.2352941176"	"1.6475524476"	"1"	"1.053164557"	"1"	"0.77255278311"	"0.90967741935"	"3.0151975684"	"1.6616084977"	"1.0288461538"	"1.1563275434"	"1.3048780488"	"1.872246696"	"NA"	"1.0418904404"	"0.58053500285"	"1.1375961149"	"0.1062"	"1.07"	"0.59"	"0.41"
"CTDEP_15668"	"CTDEP_725"	"CT DEP"	-73.06	41.67	240.00	26.00	17.00	16.00	9.00	88.75	0.83	0.00	1.00	0.41	2.00	9.58	0.34	219.50	154.00	137.50	238.00	205.00	130.00	280.50	214.00	125.00	50.00	89.00	166.50	262.00	30.00	33.00	34.57	55.30	113.90	1450.00	1163.00	831.30	445.70	317.30	0.00	0.15	270.00	173.00	5.00	2.00	25.00	3.00	50.50	-17.00	124.00	134.00	122.00	162.50	143.00	104.50	64.00	106.00	94.50	50.00	67.00	130.00	189.00				0.00	329.00	4.00	278.00	31.00	99.00	-51.08	"1.0407776197"	"1.1500103885"	"0.85650224215"	"3.6875"	"1.4309133489"	"3.4273127753"	"0.99676375405"	"0.87135614702"	"0.93700787402"	"0.77067669173"	"0.87248322148"	"3.1166666667"	"5.156626506"	"3.4246575342"	"1.4084507042"	"1.4833333333"	"1.4110169492"	"1.550295858"	"1.875"	"2"	"1.8476750401"	"2.1840442338"	"2.6686972821"	"0.71078431373"	"0.71262254902"	"0.63264840183"	"0.65371076562"	"0.77560498656"	"1.0778443114"	"2.0595238095"	"1.3835616438"	"1.4166666667"	"1.0592885375"	"0.9918699187"	"1.0232997481"	"0.88271604938"	"0.91266375546"	"0.98461538462"	"2.4795321637"	"2.4230769231"	"1.2987012987"	"1.2181818182"	"1.3612565445"	"1.3846153846"	"NA"	"0.90883977901"	"0.67901234568"	"0.72711743772"	"0.08842"	"1.45"	"0.63"	"0.4"
"CTDEP_15713"	"CTDEP_326"	"CT DEP"	-72.18	41.70	239.00	30.00	20.00	20.00	13.00	90.37	0.00	0.00	3.00	5.43	3.00	23.01	0.18	806.90	821.00	862.50	951.00	1155.00	656.00	523.50	865.00	277.00	139.50	333.00	612.00	1065.00	73.00	81.67	89.29	134.00	297.20	3690.00	3043.00	2040.00	1239.00	1084.00	0.00	0.11	266.00	207.00	4.00	3.50	18.00	5.00	102.00	-53.00	116.00	671.00	798.00	727.00	700.00	641.50	352.50	418.00	248.00	144.00	308.50	488.00	709.50	81.50	3.00	263.50	2.00	1145.00	4.00	311.50	24.00	327.60	-121.10	"1.0402217352"	"1.2352808989"	"0.97718025827"	"2.4438738078"	"1.238720731"	"2.6894018888"	"1.1967930029"	"1.1937716263"	"0.96206373293"	"1.0149384886"	"0.93714285714"	"1.5697151424"	"4.8732394366"	"1.6246334311"	"1.0856031128"	"1.1725352113"	"1.3218142549"	"1.3043478261"	"1.0579710145"	"1.0722069056"	"1.0666587027"	"1.2148685403"	"1.7658942365"	"0.64173913043"	"0.62102040816"	"0.54011119936"	"0.52723404255"	"0.74297464016"	"1.0618762475"	"2.9784172662"	"1.337704918"	"1.325"	"1.3097794261"	"1.4054244452"	"1.0691176471"	"0.97724417144"	"1.2080979284"	"1.2176165803"	"2.5995024876"	"1.4939759036"	"0.99310344828"	"1.3138841567"	"1.3631284916"	"1.3042279412"	"1.0349206349"	"0.90873015873"	"0.9378757515"	"0.80625832224"	"0.102"	"1.11"	"0.63"	"0.42"
"CTDEP_19095"	"CTDEP_319"	"CT DEP"	-73.39	41.29	414.00	16.00	11.00	11.00	7.00	51.93	0.00	0.00	1.00	0.72	0.00	0.00	0.28	50.10	32.00	56.50	43.00	62.00	77.00	27.50	8.70	21.00	7.65	21.00	44.50	74.00	1.60	1.63	1.98	7.57	17.35	281.00	226.70	144.60	87.37	72.62	0.00	0.03	217.00	298.00	10.00	3.00	22.00	3.50	12.00	-5.00	119.00	25.00	40.50	37.00	46.00	37.50	24.00	7.40	16.00	7.50	9.90	36.00	38.00	1.60	3.00	217.00	1.00	69.00	4.00	287.00	25.00	24.80	-11.40	"1.1911554922"	"1.3978494624"	"1.2749562172"	"2.0355871886"	"1.6972157773"	"2.1404011461"	"0.87671232877"	"1.4394904459"	"0.81904761905"	"1.0829694323"	"2.3333333333"	"1.6923076923"	"1.2888888889"	"4.1176470588"	"1.3660714286"	"1.75"	"1.7450980392"	"1.8271604938"	"1.4678899083"	"1.2399392559"	"1.336473755"	"2.6220990648"	"2.946170827"	"0.91382113821"	"0.84337797619"	"0.68336483932"	"0.71497545008"	"0.9223929887"	"0.87854251012"	"3.701863354"	"2.4"	"1.6666666667"	"0.84745762712"	"1.4464285714"	"0.93081761006"	"1.2266666667"	"1.4705882353"	"1.8461538462"	"1.0422535211"	"3.137254902"	"1.0948905109"	"0.97058823529"	"1.8947368421"	"1.2666666667"	"1.2955465587"	"1.0574712644"	"1.0060851927"	"1.25509193"	"0.03734"	"1.4"	"0.53"	"0.36"
"CTDEP_19154"	"CTDEP_934"	"CT DEP"	-73.22	41.48	302.00	14.00	12.00	12.00	7.00	83.11	0.00	0.00	0.00	0.00	0.00	0.00	0.31	123.80	149.00	136.00	221.00	108.00	115.00	28.00	13.00	31.00	21.00	85.00	68.00	145.00	7.30	7.46	7.74	12.41	32.46	888.00	541.30	427.40	267.50	196.30	0.00	0.06	204.00	269.00	7.00	6.00	20.00	2.50	27.50	-9.00	108.00	127.00	125.00	125.00	99.00	73.00	28.00	22.00	21.00	19.00	76.00	63.00	105.00	9.65	10.00	194.00	2.00	234.00	4.00	286.00	23.00	104.00	-42.40	"0.96267496112"	"1.338313103"	"0.9120788825"	"0.70935960591"	"1.4439834025"	"0.93525179856"	"1.5360824742"	"1.2056737589"	"1.2209944751"	"0.5616224649"	"1.013215859"	"0.56"	"0.5"	"1.2156862745"	"1.1666666667"	"2.9824561404"	"0.91891891892"	"1.3004484305"	"0.73737373737"	"0.7270691334"	"0.71036697248"	"0.85882352941"	"1.2714453584"	"0.63884892086"	"0.56426561034"	"0.65542094771"	"0.76713507313"	"0.78300757878"	"0.82424242424"	"3.9558823529"	"1.6923076923"	"1.0588235294"	"1.4639769452"	"1.6447368421"	"1.0936132983"	"0.8016194332"	"0.82954545455"	"0.64367816092"	"0.86274509804"	"0.84848484848"	"0.95"	"2.8679245283"	"1.0677966102"	"1.2352941176"	"0.83913043478"	"1.1682476286"	"1.3826110077"	"1.1422413793"	"0.09065"	"1.52"	"0.6"	"0.41"
